,MDGL,MDGL,MDGL,MDGL,MDGL,NVO,NVO,NVO,NVO,NVO
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2023-05-31,279.4800109863281,284.45001220703125,276.04998779296875,278.4100036621094,192200,77.46442057664453,78.04085160880939,77.14471821390592,77.72599792480469,1683600
2023-06-01,278.0,283.42999267578125,266.1199951171875,269.0400085449219,332600,76.3696862275879,77.06721592480169,76.11295757392979,76.52468872070312,2829000
2023-06-02,268.6099853515625,271.6499938964844,255.41000366210938,259.94000244140625,477600,75.11995328504685,76.34063036133172,74.76634711852927,76.11780548095703,3199400
2023-06-05,258.6600036621094,267.19000244140625,258.0299987792969,266.5299987792969,213200,76.80079821466323,76.86861319206854,76.14686226796495,76.46172332763672,1934000
2023-06-06,267.25,277.3500061035156,263.55999755859375,273.8299865722656,284100,78.29757717312677,78.49133214155677,77.55161241426522,77.87130737304688,3250400
2023-06-07,272.6000061035156,279.42999267578125,271.489990234375,276.4800109863281,254100,77.06237167055002,77.22222285127847,75.88529578238389,76.30671691894531,2429200
2023-06-08,275.010009765625,280.5199890136719,268.5,269.20001220703125,242000,76.5876680626668,77.43535902840127,76.36969186401937,77.23675537109375,1909000
2023-06-09,268.82000732421875,274.1000061035156,263.739990234375,265.5299987792969,186800,76.31156290006889,76.65064521468254,76.04030296140115,76.55860900878906,2360400
2023-06-12,266.04998779296875,272.6400146484375,261.17999267578125,265.739990234375,182500,77.59036327539759,77.76474571648735,75.40574516979098,76.8976821899414,3825000
2023-06-13,266.1400146484375,270.75,265.25,268.4200134277344,137500,77.0866048489506,77.52255730672891,76.19531999808665,76.35517120361328,1836200
2023-06-14,268.0,269.0,255.10000610351562,256.7099914550781,324300,76.79111125320868,77.36270099193952,76.6506400056872,77.05268859863281,1985000
2023-06-15,255.0,257.8699951171875,251.58999633789062,255.52999877929688,215900,77.74052890038223,78.88370099443372,77.53223528009022,78.72869110107422,2221200
2023-06-16,257.1099853515625,257.1099853515625,242.97999572753906,244.08999633789062,530600,78.73353770660462,78.81104265851948,78.0941403315046,78.12804412841797,2103400
2023-06-20,257.8999938964844,258.9599914550781,239.0399932861328,245.47000122070312,582500,77.34332124555841,78.81103698206668,77.22706382605969,78.3121109008789,3804400
2023-06-21,243.72999572753906,243.75,236.27999877929688,240.88999938964844,379700,78.20070742866199,78.58822479515395,77.41599012019304,77.7647476196289,3826800
2023-06-22,241.0,257.7200012207031,239.0,243.39999389648438,747300,77.41114461158323,78.10383313363984,77.38208210137988,77.51287078857422,1804800
2023-06-23,241.11000061035156,241.64999389648438,232.1199951171875,237.6699981689453,533600,76.76689003362816,77.40629475241738,76.62157010742347,77.05268859863281,1433400
2023-06-26,242.1699981689453,243.72999572753906,233.22000122070312,235.22000122070312,455400,77.24644353486455,77.46926101582787,76.04029775661878,76.15655517578125,2410400
2023-06-27,230.5399932861328,230.5399932861328,192.22000122070312,203.8800048828125,1826300,75.34762196111167,75.75935315739814,74.81478465853039,75.555908203125,2751000
2023-06-28,207.10000610351562,223.4199981689453,205.10000610351562,221.67999267578125,1039800,76.67000835921048,76.67000835921048,75.39120638275298,75.94825744628906,2303400
2023-06-29,220.14999389648438,223.17999267578125,215.14999389648438,220.2100067138672,334200,75.04244837268968,76.09843297645686,74.89712844118132,76.06452178955078,2319600
2023-06-30,222.07000732421875,233.16000366210938,220.35000610351562,231.0,488000,77.75990314905748,78.51071663003893,77.75021318269009,78.38961791992188,2179800
2023-07-03,228.88999938964844,232.27999877929688,223.3800048828125,225.77999877929688,201600,77.566148342145,77.566148342145,76.62642116693904,77.22706604003906,1679000
2023-07-05,226.0,229.77000427246094,221.00999450683594,221.08999633789062,217400,77.1447189883096,77.71630873875692,77.04300021177623,77.503173828125,1944000
2023-07-06,219.3300018310547,222.3300018310547,216.0399932861328,220.52999877929688,203900,76.61189476577451,76.94127973107678,76.02093243035179,76.68939971923828,2552400
2023-07-07,220.27999877929688,222.8000030517578,216.16000366210938,219.1300048828125,177900,76.62641945928672,76.80080189400863,76.01607724212074,76.04029846191406,2180000
2023-07-10,218.99000549316406,224.91000366210938,218.99000549316406,220.08999633789062,236600,75.74482574877055,76.243751888666,75.62857570687142,76.08390808105469,1533000
2023-07-11,217.35000610351562,222.97000122070312,215.36000061035156,221.1199951171875,139700,74.45148603569514,74.6743109160713,73.20174645137023,73.74911499023438,4445600
2023-07-12,222.75999450683594,225.16000366210938,218.5,220.47999572753906,207400,73.71036624838561,75.28949085874288,73.59410881909191,74.9601058959961,3407600
2023-07-13,221.3800048828125,228.7899932861328,220.14999389648438,224.5500030517578,169100,76.23406449244467,76.24374706780446,75.57043851635397,75.99186706542969,2361400
